Title,Authors,Published,Year,URL,Summary
Solving Constrained Combinatorial Optimization Problems with Variational Quantum Imaginary Time Evolution,"Xin Wei Lee, Hoong Chuin Lau",2025-04-17,2025,http://arxiv.org/abs/2504.12607v1,"Solving combinatorial optimization problems using variational quantum algorithms (VQAs) has emerged as a promising research direction. Since the introduction of the Quantum Approximate Optimization Algorithm (QAOA), numerous variants have been proposed to enhance its performance. QAOA was later extended to the Quantum Alternating Operator Ansatz (QAOA+), which generalizes the initial state, phase-separation operator, and mixer to address constrained problems without relying on the standard Quadratic Unconstrained Binary Optimization (QUBO) formulation. However, QAOA+ often requires additional ancilla qubits and a large number of multi-controlled Toffoli gates to prepare the superposition of feasible states, resulting in deep circuits that are challenging for near-term quantum devices. Furthermore, VQAs are generally hindered by issues such as barren plateaus and suboptimal local minima. Recently, Quantum Imaginary Time Evolution (QITE), a ground-state preparation algorithm, has been explored as an alternative to QAOA and its variants. QITE has demonstrated improved performance in quantum chemistry problems and has been applied to unconstrained combinatorial problems such as Max-Cut. In this work, we apply the variational form of QITE (VarQITE) to solve the Multiple Knapsack Problem (MKP), a constrained problem, using a Max-Cut-tailored ansatz. To the best of our knowledge, this is the first attempt to address constrained optimization using VarQITE. We show that VarQITE achieves significantly lower mean optimality gaps compared to QAOA and other conventional methods. Moreover, we demonstrate that scaling the Hamiltonian coefficients can further reduce optimization costs and accelerate convergence."
Quantum Search on Bipartite Multigraphs,"Gustavo Alves Bezerra, Andris Ambainis, Renato Portugal",2025-04-17,2025,http://arxiv.org/abs/2504.12586v1,"Quantum walks provide a powerful framework for achieving algorithmic speedup in quantum computing. This paper presents a quantum search algorithm for 2-tessellable graphs, a generalization of bipartite graphs, achieving a quadratic speedup over classical Markov chain-based search methods. Our approach employs an adapted version of the Szegedy quantum walk model (adapted SzQW), which takes place on bipartite graphs, and an adapted version of Staggered Quantum Walks (Adapted StQW), which takes place on 2-tessellable graphs, with the goal of efficiently finding a marked vertex by querying an oracle. The Ambainis, Gily\'en, Jeffery, and Kokainis' algorithm (AGJK), which provides a quadratic speedup on balanced bipartite graphs, is used as a subroutine in our algorithm. Our approach generalizes existing quantum walk techniques and offers a quadratic speedup in the number of queries needed, demonstrating the utility of our adapted quantum walk models in a broader class of graphs."
Featuremetric benchmarking: Quantum computer benchmarks based on circuit features,"Timothy Proctor, Anh Tran, Xingxin Liu, Aditya Dhumuntarao, Stefan Seritan, Alaina Green, Norbert M Linke",2025-04-17,2025,http://arxiv.org/abs/2504.12575v1,"Benchmarks that concisely summarize the performance of many-qubit quantum computers are essential for measuring progress towards the goal of useful quantum computation. In this work, we present a benchmarking framework that is based on quantifying how a quantum computer's performance on quantum circuits varies as a function of features of those circuits, such as circuit depth, width, two-qubit gate density, problem input size, or algorithmic depth. Our featuremetric benchmarking framework generalizes volumetric benchmarking -- a widely-used methodology that quantifies performance versus circuit width and depth -- and we show that it enables richer and more faithful models of quantum computer performance. We demonstrate featuremetric benchmarking with example benchmarks run on IBM Q and IonQ systems of up to 27 qubits, and we show how to produce performance summaries from the data using Gaussian process regression. Our data analysis methods are also of interest in the special case of volumetric benchmarking, as they enable the creation of intuitive two-dimensional capability regions using data from few circuits."
Enhancing Quantum Dense Coding Robustness Using Information Entropy-Based Metrics,"Syed Emad Uddin Shubha, Tasnuva Farheen",2025-04-17,2025,http://arxiv.org/abs/2504.12565v1,"Superdense Coding is a cornerstone in secure quantum communication, exploiting pre-shared entanglement to encode two classical bits within a single qubit. However, noise and decoherence deteriorate entanglement quality, restricting both fidelity and channel capacity in practical settings. Traditional methods, such as error correcting codes or entanglement distillation, are generally inadequate for dynamically varying noise conditions. Moreover, reliance on fidelity alone may fail to capture more subtle noise effects. This work introduces an adaptive protocol that integrates the five-qubit perfect code with a novel global adaptive purification that avoids discarding entangled pairs. By monitoring two information entropy-based metrics, quantum discord (QD) and entanglement of formation (EoF) from pilot pairs, we dynamically tune a global unitary to counteract noise. Our simulations, under both amplitude and phase damping, indicate that this integrated strategy could significantly enhance superdense coding robustness while preserving high throughput, thereby offering a scalable pathway toward a high-capacity quantum internet."
In-situ mid-circuit qubit measurement and reset in a single-species trapped-ion quantum computing system,"Yichao Yu, Keqin Yan, Debopriyo Biswas, Ni, Zhang, Bahaa Harraz, Crystal Noel, Christopher Monroe, Alexander Kozhanov",2025-04-17,2025,http://arxiv.org/abs/2504.12544v1,"We implement in-situ mid-circuit measurement and reset (MCMR) operations on a trapped-ion quantum computing system by using metastable qubit states in $^{171}\textrm{Yb}^+$ ions. We introduce and compare two methods for isolating data qubits from measured qubits: one shelves the data qubit into the metastable state and the other drives the measured qubit to the metastable state without disturbing the other qubits. We experimentally demonstrate both methods on a crystal of two $^{171}\textrm{Yb}^+$ ions using both the $S_{1/2}$ ground state hyperfine clock qubit and the $S_{1/2}$-$D_{3/2}$ optical qubit. These MCMR methods result in errors on the data qubit of about $2\%$ without degrading the measurement fidelity. With straightforward reductions in laser noise, these errors can be suppressed to less than $0.1\%$. The demonstrated method allows MCMR to be performed in a single-species ion chain without shuttling or additional qubit-addressing optics, greatly simplifying the architecture."
Non-invasive mid-circuit measurement and reset on atomic qubits,"Zuo-Yao Chen, Isabella Goetting, George Toh, Yichao Yu, Mikhail Shalaev, Sagnik Saha, Ashish Kalakuntla, Harriet Bufan Shi, Christopher Monroe, Alexander Kozhanov, Crystal Noel",2025-04-17,2025,http://arxiv.org/abs/2504.12538v1,"Mid-circuit measurement and reset of subsets of qubits is a crucial ingredient of quantum error correction and many quantum information applications. Measurement of atomic qubits is accomplished through resonant fluorescence, which typically disturbs neighboring atoms due to photon scattering. We propose and prototype a new scheme for measurement that provides both spatial and spectral isolation by using tightly-focused individual laser beams and narrow atomic transitions. The unique advantage of this scheme is that all operations are applied exclusively to the read-out qubit, with negligible disturbance to the other qubits of the same species and little overhead. In this letter, we pave the way for non-invasive and high fidelity mid-circuit measurement and demonstrate all key building blocks on a single trapped barium ion."
Multi-qubit nanoscale sensing with entanglement as a resource,"Jared Rovny, Shimon Kolkowitz, Nathalie P. de Leon",2025-04-16,2025,http://arxiv.org/abs/2504.12533v1,"Nitrogen vacancy (NV) centers in diamond are widely deployed as local magnetic sensors, using coherent, single qubit control to measure both time-averaged fields and noise with nanoscale spatial resolution. Moving beyond single qubits to multi-qubit control enables new sensing modalities such as measuring nonlocal spatiotemporal correlators, or using entangled states to improve measurement sensitivity. Here, we describe protocols to use optically unresolved NV center pairs and nuclear spins as multi-qubit sensors for measuring correlated noise, enabling covariance magnetometry at nanometer length scales. For NV centers that are optically unresolved but have spectrally resolved spin transitions, we implement a phase-cycling protocol that disambiguates magnetic correlations from variance fluctuations by alternating the relative spin orientations of the two NV centers. For NV centers that are both optically and spectrally unresolved, we leverage the presence of a third qubit, a 13C nucleus that is strongly coupled to one of the NV centers, to effect coherent single-NV spin flips and enable a similar phase-cycling protocol. For length scales around 10 nm, we create maximally entangled Bell states through dipole-dipole coupling between two NV centers, and use these entangled states to directly read out the magnetic field correlation, rather than reconstructing it from independent measurements of unentangled NV centers. Importantly, this changes the scaling of sensitivity with readout noise from quadratic to linear. For conventional off-resonant readout of the NV center spin state (for which the readout noise is roughly 30 times the quantum projection limit), this results in a dramatic sensitivity improvement. Finally, we demonstrate methods for the detection of high spatial- and temporal-resolution correlators with pairs of strongly interacting NV centers."
Geometric Analysis of the Stabilizer Polytope for Few-Qubit Systems,"Alberto B. P. Junior, Santiago Zamora, Rafael A. Macêdo, Tailan S. Sarubi, Joab M. Varela, Gabriel W. C. Rocha, Darlan A. Moreira, Rafael Chaves",2025-04-16,2025,http://arxiv.org/abs/2504.12518v1,"Non-stabilizerness, or magic, is a fundamental resource for quantum computational advantage, differentiating classically simulatable circuits from those capable of universal quantum computation. In this work, we investigate the geometry of the stabilizer polytope in few-qubit quantum systems, using the trace distance to the stabilizer set to quantify magic. By randomly sampling quantum states, we analyze the distribution of magic for both pure and mixed states and compare the trace distance with other magic measures, as well as entanglement. Additionally, we classify Bell-like inequalities corresponding to the facets of the stabilizer polytope and establish a general concentration result connecting magic and entanglement via Fannes' inequality. Our findings provide new insights into the geometric structure of magic and its role in small-scale quantum systems, offering a deeper understanding of the interplay between quantum resources."
UniqueNESS: Graph Theory Approach to the Uniqueness of Non-Equilibrium Stationary States of the Lindblad Master Equation,"Martin Seltmann, Berislav Buca",2025-04-16,2025,http://arxiv.org/abs/2504.12507v1,"The dimensionality of kernels for Lindbladian superoperators is of physical interest in various scenarios out of equilibrium, for example in mean-field methods for driven-dissipative spin lattice models that give rise to phase diagrams with a multitude of non-equilibrium stationary states in specific parameter regions. We show that known criteria established in the literature for unique fixpoints of the Lindblad master equation can be better treated in a graph-theoretic framework via a focus on the connectivity of directed graphs associated to the Hamiltonian and jump operators."
Searching for Bloch wave packets with (almost) definite momentum direction,"Arseni Goussev, Gregory V. Morozov",2025-04-16,2025,http://arxiv.org/abs/2504.12489v1,"The motion of a quantum particle in a one-dimensional periodic potential can be described in terms of Bloch wave packets. Like free-particle wave packets, they can propagate without attenuation. Here, we examine this similarity more closely by investigating whether Bloch wave packets can maintain a definite -- or nearly definite -- momentum direction, a property inherent to free-particle wave packets. This question is particularly relevant to the feasibility of using solid-state-based systems in the search for the first experimental realization of quantum backflow, a quantum interference effect in which a particle's probability density flows in a direction opposite to its momentum."
Spectral densities of a dispersive dielectric sphere in the modified Langevin noise formalism,"Giovanni Miano, Loris Maria Cangemi, Carlo Forestiere",2025-04-16,2025,http://arxiv.org/abs/2504.12485v1,"This paper deals with the spectral densities of a dispersive dielectric object in the framework of macroscopic quantum electrodynamics based on the modified Langevin noise formalism. In this formalism, the electromagnetic field in the presence of a dielectric object has two contributions, one taking into account the polarization current fluctuations of the object and the other taking into account the vacuum field fluctuations scattered by the object. The combined effect of these fields on the dynamics of a quantum emitter can be described by means of two independent continuous bosonic reservoirs, a medium-assisted reservoir and a scattering-assisted reservoir, each described by its own spectral density. Therefore, for initial thermal states of the reservoirs having different temperatures, the common approach based on the dyadic Green function of the dielectric object cannot be employed. We study the interaction of a quantum emitter with these two reservoirs introducing a temperature-dependent effective spectral density of the electromagnetic environment, focusing on the case of a homogeneous dielectric sphere. We derive analytical expressions for the medium-assisted, scattering-assisted, and effective spectral densities in this setting. We then study the dynamics of the quantum emitter for initial thermal states of the two reservoirs, adopting a non-perturbative approach."
Finding periodic orbits in projected quantum many-body dynamics,"Elena Petrova, Marko Ljubotina, Gökhan Yalnız, Maksym Serbyn",2025-04-16,2025,http://arxiv.org/abs/2504.12472v1,"Describing general quantum many-body dynamics is a challenging task due to the exponential growth of the Hilbert space with system size. The time-dependent variational principle (TDVP) provides a powerful tool to tackle this task by projecting quantum evolution onto a classical dynamical system within a variational manifold. In classical systems, periodic orbits play a crucial role in understanding the structure of the phase space and the long-term behavior of the system. However, finding periodic orbits is generally difficult, and their existence and properties in generic TDVP dynamics over matrix product states have remained largely unexplored. In this work, we develop an algorithm to systematically identify and characterize periodic orbits in TDVP dynamics. Applying our method to the periodically kicked Ising model, we uncover both stable and unstable periodic orbits. We characterize the Kolmogorov-Arnold-Moser tori in the vicinity of stable periodic orbits and track the change of the periodic orbits as we modify the Hamiltonian parameters. We observe that periodic orbits exist at any value of the coupling constant between prethermal and fully thermalizing regimes, but their relevance to quantum dynamics and imprint on quantum eigenstates diminishes as the system leaves the prethermal regime. Our results demonstrate that periodic orbits provide valuable insights into the TDVP approximation of quantum many-body evolution and establish a closer connection between quantum and classical chaos."
Coarsening of binary Bose superfluids: an effective theory,"Elisabeth Gliott, Clara Piekarski, Nicolas Cherroret",2025-04-16,2025,http://arxiv.org/abs/2504.12462v1,"We derive an effective equation of motion for binary Bose mixtures, which generalizes the Cahn-Hilliard description of classical binary fluids to superfluid systems. Within this approach, based on a microscopic Hamiltonian formulation, we show that the domain growth law $L(t)\sim t^{2/3}$ observed in superfluid mixtures is not driven by hydrodynamic flows, but arises from the competition between interactions and quantum pressure. The effective theory allows us to derive key properties of superfluid coarsening, including domain growth and Porod's laws. This provides a new theoretical framework for understanding phase separation in superfluid mixtures."
Layered KIK quantum error mitigation for dynamic circuits and error correction,"Ben Bar, Jader P. Santos, Raam Uzdin",2025-04-16,2025,http://arxiv.org/abs/2504.12457v1,"Quantum Error Mitigation is essential for enhancing the reliability of quantum computing experiments. The adaptive KIK error mitigation method has demonstrated significant advantages, including resilience to noise parameter time-drift, applicability to non-Clifford gates, and guaranteed performance bounds. However, its reliance on global noise amplification introduces limitations, such as incompatibility with mid-circuit measurements and dynamic circuits, as well as small unaccounted errors due to higher-order Magnus noise terms. In this work, we propose a layer-based noise amplification approach that overcomes these challenges without incurring additional overhead or experimental complexity. Since the layered KIK framework is inherently compatible with mid-circuit measurements, it enables seamless integration with error correction codes. This synergy allows error correction to address dominant noise mechanisms while the layered KIK suppresses residual errors arising from leakage and correlated noise sources."
Valley Splitting Correlations Across a Silicon Quantum Well,"Jonathan C. Marcks, Emily Eagen, Emma C. Brann, Merritt P. Losert, Tali Oh, John Reily, Christopher S. Wang, Daniel Keith, Fahd A. Mohiyaddin, Florian Luthi, Matthew J. Curry, Jiefei Zhang, F. Joseph Heremans, Mark Friesen, Mark A. Eriksson",2025-04-16,2025,http://arxiv.org/abs/2504.12455v1,"Quantum dots in SiGe/Si/SiGe heterostructures host coherent electron spin qubits, which are promising for future quantum computers. The silicon quantum well hosts near-degenerate electron valley states, creating a low-lying excited state that is known to reduce spin qubit readout and control fidelity. The valley energy splitting is dominated by the microscopic disorder in the SiGe alloy and at the Si/SiGe interfaces, and while Si devices are compatible with large-scale semiconductor manufacturing, achieving a uniformly large valley splitting energy across a many-qubit device spanning mesoscopic distances is an outstanding challenge. In this work we study valley splitting variations in a 1D quantum dot array manufactured by Intel. We observe correlations in valley splitting, at both sub-100nm (single gate) and >1{\mu}m (device) lengthscales, that are consistent with alloy disorder-dominated theory and simulation. Our results develop the mesoscopic understanding of Si/SiGe heterostructures necessary for scalable device design."
Constant-time hybrid compilation of Shor's algorithm with quantum just-in-time compilation,"David Ittah, Jackson Fraser, Josh Izaac, Olivia Di Matteo",2025-04-16,2025,http://arxiv.org/abs/2504.12449v1,"Continuous improvements in quantum computing hardware are exposing the need for simultaneous advances in software. Large-scale implementation of quantum algorithms requires rapid and automated compilation routines such as circuit synthesis and optimization. As systems move towards fault-tolerance, programming frameworks and compilers must also be capable of compiling and optimizing programs comprising both classical and quantum code. This work takes a step in that direction by providing an implementation of Shor's factoring algorithm, compiled to elementary quantum gates using PennyLane and Catalyst, a library for quantum just-in-time (QJIT) compilation of hybrid workflows. We demonstrate that with QJIT compilation, the algorithm is compiled once per bit width of $N$, the integer being factored, even when $N$-specific optimizations are applied to circuit generation based on values determined at runtime. The implementation is benchmarked up to 32-bit $N$, and both the size of the compiled program and the pure compilation time are found to be constant (under 3 seconds on a laptop computer), meaning code generation becomes tractable even for realistic problem sizes."
Standardization of Multi-Objective QUBOs,"Loong Kuan Lee, Thore Thassilo Gerlach, Nico Piatkowski",2025-04-16,2025,http://arxiv.org/abs/2504.12419v1,"Multi-objective optimization involving Quadratic Unconstrained Binary Optimization (QUBO) problems arises in various domains. A fundamental challenge in this context is the effective balancing of multiple objectives, each potentially operating on very different scales. This imbalance introduces complications such as the selection of appropriate weights when scalarizing multiple objectives into a single objective function. In this paper, we propose a novel technique for scaling QUBO objectives that uses an exact computation of the variance of each individual QUBO objective. By scaling each objective to have unit variance, we align all objectives onto a common scale, thereby allowing for more balanced solutions to be found when scalarizing the objectives with equal weights, as well as potentially assisting in the search or choice of weights during scalarization. Finally, we demonstrate its advantages through empirical evaluations on various multi-objective optimization problems. Our results are noteworthy since manually selecting scalarization weights is cumbersome, and reliable, efficient solutions are scarce."
Quantum vs. classical: A comprehensive benchmark study for predicting time series with variational quantum machine learning,"Tobias Fellner, David Kreplin, Samuel Tovey, Christian Holm",2025-04-16,2025,http://arxiv.org/abs/2504.12416v1,"Variational quantum machine learning algorithms have been proposed as promising tools for time series prediction, with the potential to handle complex sequential data more effectively than classical approaches. However, their practical advantage over established classical methods remains uncertain. In this work, we present a comprehensive benchmark study comparing a range of variational quantum algorithms and classical machine learning models for time series forecasting. We evaluate their predictive performance on three chaotic systems across 27 time series prediction tasks of varying complexity, and ensure a fair comparison through extensive hyperparameter optimization. Our results indicate that, in many cases, quantum models struggle to match the accuracy of simple classical counterparts of comparable complexity. Furthermore, we analyze the predictive performance relative to the model complexity and discuss the practical limitations of variational quantum algorithms for time series forecasting."
A tensor network approach to sensing quantum light-matter interactions,"Aiman Khan, Francesco Albarelli, Animesh Datta",2025-04-16,2025,http://arxiv.org/abs/2504.12399v1,"We present the fundamental limits to the precision of estimating parameters of a quantum matter system probed by light, even when some of the light is lost. This practically inevitable scenario leads to a tripartite quantum system of matter, and light -- detected and lost. Evaluating fundamental information theoretic quantities such as the quantum Fisher information of only the detected light was heretofore impossible. We succeed by expressing the final quantum state of the detected light as a matrix product operator. We apply our method to resonance fluorescence and pulsed spectroscopy. For both, we quantify the sub-optimality of continuous homodyning and photo-counting measurements in parameter estimation. For the latter, we find that single-photon Fock state pulses allow higher precision per photon than pulses of coherent states. Our method should be valuable in studies of quantum light-matter interactions, quantum light spectroscopy, quantum stochastic thermodynamics, and quantum clocks."
Quantum Cramer-Rao Precision Limit of Noisy Continuous Sensing,"Dayou Yang, Moulik Ketkar, Koenraad Audenaert, Susana F. Huelga, Martin B. Plenio",2025-04-16,2025,http://arxiv.org/abs/2504.12400v1,"Quantum sensors hold considerable promise for precision measurement, yet their capabilities are inherently constrained by environmental noise. A fundamental task in quantum sensing is determining the precision limits of noisy sensor devices. For continuously monitored quantum sensors, characterizing the optimal precision in the presence of environments other than the measurement channel is an outstanding open theoretical challenge, due to the infinite-dimensional nature of the sensor output field and the complex temporal correlation of the photons therein. Here, we establish a numerically efficient method to determine the quantum Cramer-Rao bound (QCRB) for continuously monitored quantum sensors subject to general environmental noise -- Markovian or non-Markovian, and showcase its application with paradigmatic models of continuously monitored quantum sensors. Our method provides a rigorous and practical framework for assessing and enhancing the sensor performance in realistic settings, with broad applications across experimental quantum physics."
Predictive control of blast furnace temperature in steelmaking with hybrid depth-infused quantum neural networks,"Nayoung Lee, Minsoo Shin, Asel Sagingalieva, Ayush Joshi Tripathi, Karan Pinto, Alexey Melnikov",2025-04-16,2025,http://arxiv.org/abs/2504.12389v1,"Accurate prediction and stabilization of blast furnace temperatures are crucial for optimizing the efficiency and productivity of steel production. Traditional methods often struggle with the complex and non-linear nature of the temperature fluctuations within blast furnaces. This paper proposes a novel approach that combines hybrid quantum machine learning with pulverized coal injection control to address these challenges. By integrating classical machine learning techniques with quantum computing algorithms, we aim to enhance predictive accuracy and achieve more stable temperature control. For this we utilized a unique prediction-based optimization method. Our method leverages quantum-enhanced feature space exploration and the robustness of classical regression models to forecast temperature variations and optimize pulverized coal injection values. Our results demonstrate a significant improvement in prediction accuracy over 25 percent and our solution improved temperature stability to +-7.6 degrees of target range from the earlier variance of +-50 degrees, highlighting the potential of hybrid quantum machine learning models in industrial steel production applications."
Ryu-Takayanagi Formula for Multi-Boundary Black Holes from 2D Large-\textbf{$c$} CFT Ensemble,"Ning Bao, Hao Geng, Yikun Jiang",2025-04-16,2025,http://arxiv.org/abs/2504.12388v1,"We study a class of quantum states involving multiple entangled CFTs in AdS$_3$/CFT$_2$, associated with multi-boundary black hole geometries, and demonstrate that the Ryu-Takayanagi (RT) formula for entanglement entropy can be derived using only boundary CFT data. Approximating the OPE coefficients by their Gaussian moments within the 2D large-$c$ CFT ensemble, we show that both the norm of the states and the entanglement entropies associated with various bipartitions--reproducing the expected bulk dual results--can be computed purely from the CFT. All $\textit{macroscopic geometric}$ structures arising from gravitational saddles emerge entirely from the universal statistical moments of the $\textit{microscopic algebraic}$ CFT data, revealing a statistical-mechanical mechanism underlying semiclassical gravity. We establish a precise correspondence between the CFT norm, the Liouville partition function with ZZ boundary conditions, and the exact gravitational path integral over 3D multi-boundary black hole geometries. For entanglement entropy, each RT phase arises from a distinct leading-order Gaussian contraction, with phase transitions--analogous to replica wormholes--emerging naturally from varying dominant statistical patterns in the CFT ensemble. Our derivation elucidates how the general mechanism behind holographic entropy, namely a boundary replica direction that elongates and becomes contractible in the bulk dual, is encoded explicitly in the statistical structure of the CFT data."
Tests of quantum contextuality in particle physics,"M. Fabbrichesi, R. Floreanini, E. Gabrielli, L. Marzola",2025-04-16,2025,http://arxiv.org/abs/2504.12382v1,"Quantum contextuality refers to the impossibility of assigning a predefined, intrinsic value to a physical property of a system independently of the context in which the property is measured. It is, perhaps, the most fundamental feature of quantum mechanics. The many states with different spin that particle physics provides are the ideal setting for testing contextuality. We verify that the polarization states of single spin-1 massive particles produced at colliders are contextual. We test $W^{+}$ gauge bosons produced in top-quark decays, $J/\psi$ and $K^{*}(892)^0$ mesons in $B$-meson decays and $\phi$ mesons in $\chi^0_c$ and $\chi^1_c$ charmonium decays by reinterpreting the data and the analyses of the ATLAS, LHCb, Belle II and BESIII experimental collaborations, respectively. The polarization states of these four particles show contextuality with a significance larger than $5\sigma$. We also discuss the presence of quantum contextuality in spin states of bipartite systems formed by spin-1/2 particles. We test $\Lambda$ and $\Sigma$ baryons reinterpreting two BESIII data analyses, and pairs of top quarks utilizing a recent analysis of the CMS collaboration. Quantum contextuality is present with a significance exceeding $5\sigma$ also in these cases. In addition, we study the feasibility of testing quantum contextuality by means of $Z$ boson production in association with the Higgs boson, $Z$ and $W$ bosons pairs created in Higgs boson decays and with pairs of $\tau$ leptons. For the latter, we use Monte Carlo simulations that mimic the settings of SuperKEKB and of future lepton colliders. Experiments at high energies, though not designed for the purpose, perform surprisingly well in testing for quantum contextuality."
ScarFinder: a detector of optimal scar trajectories in quantum many-body dynamics,"Jie Ren, Andrew Hallam, Lei Ying, Zlatko Papić",2025-04-16,2025,http://arxiv.org/abs/2504.12383v1,"Mechanisms that give rise to coherent quantum dynamics, such as quantum many-body scars, have recently attracted much interest as a way of controlling quantum chaos. However, identifying the presence of quantum scars in general many-body Hamiltonians remains an outstanding challenge. Here we introduce ScarFinder, a variational framework that reveals possible scar-like dynamics without prior knowledge of scar states or their algebraic structure. By iteratively evolving and projecting states within a low-entanglement variational manifold, ScarFinder isolates scarred trajectories by suppressing thermal contributions. We validate the method on the analytically tractable spin-1 XY model, recovering the known scar dynamics, as well as the mixed field Ising model, where we capture and generalize the initial conditions previously associated with ``weak thermalization''. We then apply the method to the PXP model of Rydberg atom arrays, efficiently characterizing its mixed phase space and finding a previously unknown trajectory with nearly-perfect revival dynamics in the thermodynamic limit. Our results establish ScarFinder as a powerful, model-agnostic tool for identifying and optimizing coherent dynamics in quantum many-body systems."
Learning transitions in classical Ising models and deformed toric codes,"Malte Pütz, Samuel J. Garratt, Hidetoshi Nishimori, Simon Trebst, Guo-Yi Zhu",2025-04-16,2025,http://arxiv.org/abs/2504.12385v1,"Conditional probability distributions describe the effect of learning an initially unknown classical state through Bayesian inference. Here we demonstrate the existence of a sharp learning transition for the two-dimensional classical Ising model, all the way from the infinite-temperature paramagnetic state down to the thermal critical state. The intersection of the line of learning transitions and the thermal Ising transition is a novel tricritical point. Our model also describes the effects of weak measurements on a family of quantum states which interpolate between the (topologically ordered) toric code and a trivial product state. Notably, the location of the above tricritical point implies that the quantum memory in the entire topological phase is robust to weak measurement, even when the initial state is arbitrarily close to the quantum phase transition separating topological and trivial phases. Our analysis uses a replica field theory combined with the renormalization group, and we chart out the phase diagram using a combination of tensor network and Monte Carlo techniques. Our results can be extended to study the more general effects of learning on both classical and quantum states."
Universal work extraction in quantum thermodynamics,"Kaito Watanabe, Ryuji Takagi",2025-04-16,2025,http://arxiv.org/abs/2504.12373v1,"Evaluating the maximum amount of work extractable from a nanoscale quantum system is one of the central problems in quantum thermodynamics. Previous works identified the free energy of the input state as the optimal rate of extractable work under the crucial assumption: experimenters know the description of the given quantum state, which restricts the applicability to significantly limited settings. Here, we show that this optimal extractable work can be achieved without knowing the input states at all, removing the aforementioned fundamental operational restrictions. We achieve this by presenting a universal work extraction protocol, whose description does not depend on input states but nevertheless extracts work quantified by the free energy of the unknown input state. Remarkably, our result partially encompasses the case of infinite-dimensional systems, for which optimal extractable work has not been known even for the standard state-aware setting. Our results clarify that, in spite of the crucial difference between the state-aware and state-agnostic scenarios in accomplishing information-theoretic tasks, whether we are in possession of information on the given state does not influence the optimal performance of the asymptotic work extraction."
Ultrafast switching of telecom photon-number states,"Kate L. Fenwick, Frédéric Bouchard, Alicia Sit, Timothy Lee, Andrew H. Proppe, Guillaume Thekkadath, Duncan England, Philip J. Bustard, Benjamin J. Sussman",2025-04-16,2025,http://arxiv.org/abs/2504.12376v1,"A crucial component of photonic quantum information processing platforms is the ability to modulate, route, convert, and switch quantum states of light noiselessly with low insertion loss. For instance, a high-speed, low-loss optical switch is crucial for scaling quantum photonic systems that rely on measurement-based feed-forward approaches. Here, we demonstrate ultrafast all-optical switching of heralded photon-number states using the optical Kerr effect in a single-mode fiber. A local birefringence is created by a high-intensity pump pulse at a center wavelength of 1030nm that temporally overlaps with the 1550nm photon-number states in the fiber. By taking advantage of the dispersion profile of commercially available single-mode fibers, we achieve all-optical switching of photon-number states, with up to 6 photons, with a switching resolution of 2.3ps. A switching efficiency of >99% is reached with a signal-to-noise ratio of 32,000."
Liouvillean Spectral Transition in Noisy Quantum Many-Body Scars,"Jin-Lou Ma, Zexian Guo, Yu Gao, Zlatko Papić, Lei Ying",2025-04-16,2025,http://arxiv.org/abs/2504.12291v1,"Understanding the behavior of quantum many-body systems under decoherence is essential for developing robust quantum technologies. Here, we examine the fate of weak ergodicity breaking in systems hosting quantum many-body scars when subject to local pure dephasing -- an experimentally relevant form of environmental noise. Focusing on a large class of models with an approximate su(2)-structured scar subspace, we show that scarred eigenmodes of the Liouvillean exhibit a transition reminiscent of spontaneous $\mathbb{PT}$-symmetry breaking as the dephasing strength increases. Unlike previously studied non-Hermitian mechanisms, this transition arises from a distinct quantum jump effect. Remarkably, in platforms such as the XY spin ladder and PXP model of Rydberg atom arrays, the critical dephasing rate shows only weak dependence on system size, revealing an unexpected robustness of scarred dynamics in noisy quantum simulators."
Long-time soliton dynamics via a coarse-grained space-time method,"Dung N. Pham, Zoe Zager, Wentao Fan, Hakan E. Türeci",2025-04-16,2025,http://arxiv.org/abs/2504.12286v2,"We investigate the long-time dynamics of the Sine-Gordon (SG) model under a class of perturbations whose quantum field theoretic analog - via bosonization - corresponds to the massive Schwinger model describing 1+1D relativistic QED of Dirac fermions. Classical SG solutions offer critical insight into non-perturbative effects in this quantum theory, but capturing their long-time behavior poses significant numerical challenges. To address this, we extend a coarse-graining method to spacetime using a dual-mesh construction based on the Minkowski-metric. We first validate the approach against the well-studied variant of the SG model describing magnetic fluxon dynamics in Josephson transmission lines (JTLs), where analytical and numerical benchmarks exist. We then apply the method to the Schwinger-inspired SG model and uncover long-lived bound states - ""Schwinger atoms"" - in which a soliton is trapped by a fixed central charge. In certain regimes, the system exhibits limit cycles that give rise to positronium-like states of oppositely charged solitons, while in others such formation is suppressed. Accessing such long-time solutions requires a rigorous implementation of outgoing boundary conditions on a finite computational domain that provide radiative dissipation to allow relaxation toward states that exist only in an infinite domain. Here we provide such a construction. Our results also suggest the possibility of analog quantum simulation of relativistic quantum field theories with JTLs. These results demonstrate the utility of spatio-temporal coarse-graining methodology for probing non-perturbative structure formation in non-linear field theories."
